Store;Date;Weekly_Sales;Holiday_Flag;Temperature;Fuel_Price;CPI;Unemployment;Product Name;Final Price;Brand;Categories
33;12.02.2010;294882.83;1;55.47;2.828;126.4962581;10.115;The North Face Women's Canyonlands 1/4 Zip Top;40.0;The North Face;"[""Clothing"",""Womens Clothing"",""Womens Sweatshirts & Hoodies"",""Womens Hoodies"",""Womens Hoodies""]"
33;21.05.2010;294264.2;0;82.8;3.12;126.1843871;9.849;JuneFish Women's V-Neck Tee Summer Tshirts Casual Short Sleeve Tops Loose Blouse Fit Tunic;12.99;Junefish;"[""Clothing"",""Womens Clothing"",""Womens Tops"",""Tshirts for Women"",""Tshirts for Women""]"
33;12.10.2012;291781.15;0;79.64;4.468;131.1083333;6.895;Bella + Canvas Unisex Jersey Short-Sleeve T-Shirt - 3001C;8.86;BELLA + CANVAS;"[""Clothing"",""Mens Clothing"",""Mens Shirts"",""Mens T-Shirts""]"
33;05.03.2010;291484.89;0;59.17;2.877;126.5782857;10.115;Lochas Soft Fluffy Rugs Shag Area Rug Carpet for Bedroom Living Room Indoor Nursery Home Decor,5.3'x7.5',Yellow;53.99;Lochas;"[""Home"",""Decor"",""Rugs"",""Area Rugs"",""All Area Rugs""]"
33;15.06.2012;290444.31;0;92.44;4.144;130.8295333;7.396;Womens Jeans Deep Relaxed-Fit Side Elastic Stretch 12;50.27;Lee;"[""Clothing"",""Young Adult"",""Young Adult Clothing"",""Young Adult Clothing""]"
33;09.03.2012;287346.29;0;62.2;3.963;130.7413793;7.603;J. Adams Stormi Heeled Sandals Women Dressy Summer Flat Mules- Square Toe Double Band Low Block Heel Sandals - Chunky Sandals for Women - Summer Sandals, Womens Dress Sandals, Women's Heeled Sandals;31.99;J. Adams;"[""Clothing"",""Shoes"",""Womens Shoes"",""Heels"",""Block Heels""]"
33;13.07.2012;287033.64;0;97.6;3.723;130.683;7.147;Smitten Women's Miracle Contemporary Slim Fit Fade Resistant 3 Pockets Pull Over Tunic Scrub, Style S101002;13.31;Smitten;"[""Clothing"",""Scrubs"",""White Scrubs""]"
33;07.09.2012;286428.78;1;92.02;4.124;130.9325484;7.147;Sports Bra for Women High Impact V-Back Gym Yoga Strappy Padded Racerback Bras Large Bust Exercise Athletic Bras;9.99;FITOP;"[""Clothing"",""Womens Clothing"",""Womens Bras, Panties & Lingerie"",""Womens Bras"",""Womens Sports Bras"",""High Support""]"
33;08.06.2012;286082.76;0;90.94;4.103;130.8896774;7.396;Aiyino Women's V Neck Floral Spaghetti Strap Summer Casual Swing Dress with Pocket;14.95;Aiyino;"[""Clothing"",""Womens Clothing"",""Womens Dresses"",""Casual Dresses""]"
33;04.06.2010;285100.0;0;86.06;2.941;126.1360645;9.849;TIYOMI Women's Plus Size Tops Leopard Long Sleeve Blouse 3X V Neck Button Down Shirts Black White Cheetah Pullover Loose Fit Knitted Tee Animal Autumn Winter Tunics 3XL 22W 24W;25.99;TIYOMI;"[""Clothing"",""Womens Plus"",""Plus Size Tops"",""Plus Size Tops""]"
33;26.02.2010;284052.77;0;56.5;2.825;126.5522857;10.115;"Pabst Blue Ribbon Men's & Big Men's Board Shorts Swim Trunks, 7.5"" Inseam, Sizes S-3XL";10.58;Licensed;"[""Clothing"",""Young Adult"",""Young Adult Clothing"",""Young Adult Swimsuits""]"
33;10.02.2012;282552.58;1;59.94;3.722;130.3849032;7.603;Hanes Women's Comfort Fit Ankle Socks, Extended Size 10-pack;13.97;Hanes;"[""Clothing"",""Womens Clothing"",""Womens Socks, Hosiery & Tights"",""Womens Socks"",""Womens Ankle Socks""]"
33;19.03.2010;282235.73;0;64.6;3.054;126.6066452;10.115;Women's Knee-length Color Block Dress with Pockets;24.99;Moa Collection;"[""Clothing"",""Shop by Category"",""Dresses""]"
33;09.09.2011;281842.28;1;96.22;3.771;129.3686129;8.442;Luxe Weavers Shag Plush Geometric Red 8x10 Area Rug, Indoor Carpet;145.0;Luxe Weavers;"[""Home"",""Decor"",""Rugs"",""Area Rugs"",""All Area Rugs""]"
33;16.07.2010;280937.84;0;100.14;2.971;126.1498065;9.495;Woman Within Women's Plus Size Perfect Printed Short-Sleeve Crewneck Tee;19.95;Woman Within;"[""Clothing"",""Womens Clothing"",""Womens Tops"",""Tshirts for Women"",""Plus Size Tshirts""]"
33;13.05.2011;279466.87;0;78.24;4.202;129.089;8.687;HISEA Women's Rubber Rain Boots Waterproof Insulated Garden Shoes Outdoor Hunting Working Riding Muck Neoprene Boots Mid Calf;49.99;HISEA;"[""Clothing"",""Shoes"",""Womens Shoes"",""Womens Boots"",""Womens Over the Knee Boots""]"
33;13.01.2012;279447.22;0;54.61;3.477;130.244;7.603;Ryka Womens Ellie Open Toe Slip On Wedge Sandals;37.99;Ryka;"[""Clothing"",""Shoes"",""Womens Shoes"",""Heels"",""Wedge Heels""]"
33;28.05.2010;279246.33;0;78.47;3.058;126.1602258;9.849;Chef Code Modern Fit Unisex Cargo Chef Pants, Elastic Waist, Houndstooth, Small;14.69;Chef Code;"[""Clothing"",""Mens Clothing"",""Mens Work Clothing"",""Mens Work Uniforms""]"
33;16.03.2012;278067.73;0;65.99;4.273;130.8261935;7.603;NELEUS Womens Long Sleeve Shirt With Thumb Hole for Workout Yoga Running Quick-Drying,Black+Pink+White,US Size XL;36.98;NELEUS;"[""Clothing"",""Womens Clothing"",""Womens Activewear"",""Womens Workout Tops"",""Womens Workout Shirts""]"
33;14.09.2012;277417.53;0;83.4;3.966;130.9776667;7.147;Kamo Women Plus Size Bathing Suits Printed 2 Piece Flowy Swimsuits V Neck Tankini Swimwear for Ladies L-5XL;11.99;Phenas;"[""Clothing"",""Womens Plus"",""Womens Plus Swimsuits"",""Womens Plus Swimsuits""]"
33;18.05.2012;276899.95;0;89.81;4.308;131.0983226;7.396;Men's Batman Logo Vintage  Graphic Tee Athletic Heather X Large;14.99;Batman;"[""Clothing"",""Mens Clothing"",""Mens Shirts"",""Mens Graphic Tees""]"
33;11.02.2011;276198.74;1;53.35;3.381;127.859129;8.951;"Zinus 8"" Calm Green Tea Cooling Gel Memory Foam Mattress, Pressure Relieving, Adult, King";259.0;Zinus;"[""Home"",""Furniture"",""Mattresses & Accessories"",""Shop Mattresses by Size"",""King Mattresses""]"
33;06.04.2012;275911.97;0;70.75;4.282;131.0375484;7.396;Men's Batman Logo Vintage  Graphic Tee Athletic Heather X Large;14.99;Batman;"[""Clothing"",""Mens Clothing"",""Mens Shirts"",""Mens Graphic Tees""]"
33;30.04.2010;275883.23;0;73.29;3.105;126.3805667;9.849;Covermates Keepsakes - Dish Storage - Padded Protection - ID Window - Stain Resistant - Machine Washable - China Storage, Red;28.99;CoverMates;"[""Home"",""Kitchen & Dining"",""Kitchen Storage & Organization"",""Dinnerware & Serving Storage""]"
33;15.04.2011;275749.56;0;64.64;4.089;128.9107333;8.687;Zenana Women's Soft Wide Waistband Active Fitness Tight Yoga Pants Leggings with Pockets;11.99;Zenana;"[""Clothing"",""Womens Clothing"",""Womens Activewear"",""Womens Workout Bottoms"",""Workout Leggings""]"
33;12.08.2011;274721.85;0;96.0;3.794;129.2015806;8.442;Amay Grommet Top Blackout Curtain Panel White 120 inch Wide by 120 inch Long-1 Panel;140.8;Amay's;"[""Home"",""Decor"",""Curtains & Window Treatments"",""Curtains"",""Shop Curtains""]"
33;02.04.2010;274634.52;0;66.79;3.086;126.6034839;9.849;Zenana Women & Plus (S-3X) Soft Rayon Long Sleeve Dolphin Hem V-Neck Tee Shirt Top;13.63;Zenana;"[""Party & Occasions"",""Halloween"",""Halloween Themed Clothing""]"
33;05.02.2010;274593.43;0;58.4;2.962;126.4420645;10.115;CPOKRTWSO Women's Plus Size Long Sleeve Tops Casual Floral Henley Tunic Blouse M-4XL;14.99;CPOKRTWSO;"[""Clothing"",""Womens Plus"",""Plus Size Tops"",""Plus Size Tops""]"
33;06.07.2012;273690.37;0;93.21;3.666;130.7196333;7.147;2-PACK Chef Code Basic Short Sleeve Chef Coat with Pearl Buttons, Chef Jacket, Red, 4XL;24.49;Chef Code;"[""Clothing"",""Mens Clothing"",""Mens Work Clothing"",""Mens Work Uniforms""]"
33;10.09.2010;272834.88;1;91.77;2.961;126.1145806;9.495;"Eclipse Dayton Solid Blackout Rod Pocket Energy-Efficient Curtain Panel, Chocolate, 42""x63""";18.95;Eclipse;"[""Home"",""Decor"",""Curtains & Window Treatments"",""Curtains"",""Room Darkening Curtains""]"
33;12.11.2010;272803.94;0;65.21;3.13;126.5461613;9.265;California Design Den Full Fitted Sheet Only, Softest 400 Thread Count 100% Cotton Sateen, Deep Pocket, All-Around Elastic, Side Indicators - Creamy White;29.99;California Design Den;"[""Home"",""Bedding"",""Bed Sheets & Pillowcases"",""Cotton Sheets""]"
33;14.10.2011;272487.33;0;76.49;3.698;129.7706452;8.01;2-PACK Medgear 12-Pocket Women's Scrub Set with Silver Snap Detail & Contrast Trim;28.68;Medgear;"[""Clothing"",""Scrubs"",""Medgear Scrubs""]"
33;18.06.2010;272399.08;0;87.69;2.935;126.114;9.849;Emma + Oliver 6'x9' Contemporary Swirl Plush Pile Accent Rug with Scraped Effect in Purple, Gray, Black and White and Jute Backing;86.99;EMMA + OLIVER;"[""Home"",""Decor"",""Rugs"",""Area Rugs"",""All Area Rugs""]"
33;11.11.2011;271961.04;0;58.75;3.677;129.8167097;8.01;Hanes Women's Comfort Fit Ankle Socks, Extended Size 10-pack;13.97;Hanes;"[""Clothing"",""Womens Clothing"",""Womens Socks, Hosiery & Tights"",""Womens Socks"",""Womens Ankle Socks""]"
33;08.04.2011;271924.73;0;75.11;3.818;128.8238065;8.687;Sofra Women & Plus Cotton High Waist Full Length Cotton Workout Leggings (Burgundy/Olive, S);17.7;Sofra;"[""Clothing"",""Womens Clothing"",""Womens Activewear"",""Womens Workout Bottoms"",""Workout Leggings""]"
33;11.03.2011;270921.44;0;66.51;3.63;128.3995;8.951;Rugged Shark Men's Shark Week Clog Sandals with Molded Footbed, Sizes 7-13;9.99;Rugged Shark;"[""Clothing"",""Shoes"",""Mens Shoes"",""Mens Sandals"",""Mens Hiking Sandals""]"
33;04.05.2012;270497.51;0;82.43;4.058;131.136;7.396;Body Glove Boys' Long Sleeve Rash Guard Shirt ñ 2 Pack UPF 50+ Quick Dry Sun and Sand Protection Swim Shirt (2T-14);16.98;Body Glove;"[""Clothing"",""Kids Clothing"",""Boys Clothing"",""Boys Swimsuits"",""Boys Rash Guards and Swimsuit Sets""]"
33;09.12.2011;270373.05;0;47.7;3.644;129.8555333;8.01;Bali Comfort Revolution Hi-Cut Brief Microfiber Womens Underwear Full Coverage Style-303J;10.32;Bali;"[""Clothing"",""Womens Clothing"",""Womens Bras, Panties & Lingerie"",""Womens Panties"",""Womens Panties""]"
33;17.08.2012;270097.76;0;96.79;4.002;130.7909677;7.147;"DII 14x72"" Modern PVC Polyester Doubleframe Table Runner in Nautical Blue";14.95;DII;"[""Home"",""Kitchen & Dining"",""Kitchen & Table Linens"",""Table Linens"",""Table Runners""]"
33;02.07.2010;267495.76;0;97.66;2.978;126.1392;9.495;Scoop Womenís V-Neck Top with Volume Sleeves, Sizes XS-XXL;13.83;Scoop;"[""Clothing"",""Womens Clothing"",""Womens Tops"",""Womens Blouses"",""Womens Blouses""]"
33;06.01.2012;267058.08;0;60.92;3.443;130.1575161;7.603;Mens Fleece Linede Hoodie Jacket Winter Casual Plaid Flannel Shirts Jacket Long Sleeve Plush Thicken Hooded Thermal Coats with Pockets;29.39;Feancey;"[""Clothing"",""Character Shop"",""Men's Character Shop""]"
33;08.10.2010;266484.19;0;79.02;2.924;126.2791667;9.265;Younger Tree Baby Boy Kid Summer Outfits Set Short Sleeve T-Shirt Shorts Clothes Set for 2-3T;9.98;Younger Tree;"[""Clothing"",""Kids Clothing"",""Baby Clothes"",""Baby Boys Clothing"",""Baby Boys Outfit Sets"",""Baby Boys Casual Outfit Sets""]"
33;17.02.2012;266300.98;0;57.8;3.781;130.4546207;7.603;GIRUNS Cargo Pants For Women Wide Leg Pants Beige XL Baggy Stretchy Streetwear Pants High Waisted Casual Streetwear With Pockets Pants For Women;23.99;GIRUNS;"[""Clothing"",""Womens Clothing"",""Womens Pants"",""Womens Pants""]"
33;05.10.2012;265444.9;0;85.18;4.132;131.0756667;6.895;Zuke's Mini Naturals Soft Dog Training Treats, Duck Flavor, Tender Dog Chew Snacks, 16 oz Pouch;16.73;Zuke's;"[""Pets"",""Pets Subscription""]"
33;13.08.2010;265367.51;0;95.57;3.049;126.064;9.495;ZXSXSY Women Sleeveless Square Neck Spaghetti Straps Solid Color Velvet Tank Top;14.99;ZXSXSY;"[""Clothing"",""Womens Clothing"",""Womens Tops"",""Womens Tank Tops"",""Womens Tank Tops""]"
33;15.07.2011;265003.47;0;92.83;3.779;129.1338387;8.442;Roaman's Women's Plus Size Invisible Stretch Two-Tone Embroidered Bootcut Jeans;62.74;Roaman's;"[""Clothing"",""Womens Plus"",""Plus Size Jeans"",""Plus Size Jeans""]"
33;23.04.2010;263263.02;0;71.59;3.05;126.4713333;9.849;Jessica London Women's Plus Size Stretch Denim Skirt Elastic Waist Long Jean Maxi Skirt;34.21;Jessica London;"[""Clothing"",""Womens Clothing"",""Womens Workwear"",""Womens Workwear Skirts""]"
33;26.03.2010;262893.76;0;64.09;2.98;126.6050645;10.115;StarBay Women's Graphic Print Comfort Platform Wedges in Tan;7.99;Starbay;"[""Clothing"",""Shoes"",""Womens Shoes"",""Womens Shoes""]"
33;06.08.2010;262789.95;0;92.51;3.123;126.0854516;9.495;Amoretu Women Hoodies Tunic T-shirt Button Swing Pullover Loose Fit, Green S;11.99;Amoretu;"[""Clothing"",""Womens Clothing"",""Womens Tops"",""Tshirts for Women"",""Tshirts for Women""]"
33;08.07.2011;262717.71;0;96.44;3.793;129.1125;8.442;Fantaslook Womens Plus Size Tops Tunic Short Sleeve Shirts Floral Blouses Loose Summer Tops;13.99;Fantaslook;"[""Clothing"",""Womens Clothing"",""Womens Tops"",""Womens Blouses"",""Womens Blouses""]"
33;16.09.2011;262407.57;0;85.79;3.784;129.4306;8.442;Amay 800TC Organic Cotton RV Short Queen Size Fitted Sheet ( 60X75 ) Fits Mattress Upto 18 inches, Purple Solid;56.7;Amay's;"[""Home"",""Bedding"",""Bed Sheets & Pillowcases"",""Cooling Sheets""]"
33;07.10.2011;262159.13;0;81.16;3.827;129.6938;8.01;Zenana Womens's Cotton Stretch Mid Thigh Length Leggings Fitness Sport Biker Shorts;9.94;Zenana;"[""Clothing"",""Womens Clothing"",""Womens Activewear"",""Womens Workout Bottoms"",""Womens Athletic Shorts""]"
33;25.05.2012;261851.74;0;88.89;4.127;131.0287742;7.396;Aiyino Women L-5XL Plus Size High Waisted Sweatpants Drawstring Jogger Pants Tapered Athletic Workout Yoga Lounge Pants;14.85;Aiyino;"[""Clothing"",""Womens Clothing"",""Womens Pajamas & Loungewear"",""Womens Plus Size Pajamas & Loungewear"",""Plus Size Loungewear""]"
33;20.04.2012;261837.2;0;72.94;4.111;131.1173333;7.396;LifeStride Womens Zee Loafers - Medium & Wide Width;49.99;LifeStride;"[""Clothing"",""Shoes"",""Womens Shoes"",""Womens Casual Shoes""]"
33;22.06.2012;261666.29;0;95.75;4.014;130.7929;7.396;Bruno Marc Mens Classic Oxfords Shoes Fashion Casual Leather Shoes for Men Lace Up Comfort Oxford Shoes Lg19008M Tan Size 12;35.99;Bruno Marc;"[""Clothing"",""Shoes"",""Mens Shoes"",""Mens Oxfords Shoes""]"
33;01.06.2012;261131.09;0;83.57;4.277;130.9592258;7.396;A4 Men's Cooling Performance Muscle T-Shirt, Black - L;9.25;A4;"[""Clothing"",""Mens Clothing"",""Mens Workout Clothing"",""Mens Workout Shirts""]"
33;16.12.2011;259638.35;0;53.18;3.489;129.8980645;8.01;Revlon Just Bitten Lipstain + Balm 020 Beloved: lipstain .09 Oz., balm .05 Oz.;26.97;Revlon;"[""Beauty"",""Makeup"",""All Makeup""]"
33;14.01.2011;259527.75;0;53.63;3.312;127.3009355;8.951;"Amay Blackout Double Pinch Pleat Curtain Panel Draperies Navy Blue 84""W x 132""L-1 Panel";124.8;Amay's;"[""Home"",""Decor"",""Curtains & Window Treatments"",""Curtains"",""Shop Curtains""]"
33;25.06.2010;259419.91;0;93.66;3.084;126.1266;9.849;MOSHU Blouses for Women Dressy Casual Button Down Shirts Ruffle Sleeve V Neck Womens Tops;10.0;MOSHU;"[""Clothing"",""Womens Clothing"",""Womens Tops"",""Womens Blouses"",""Womens Blouses""]"
33;03.08.2012;258533.12;0;92.13;3.595;130.737871;7.147;Wrangler Men's Big and Tall Plaid Woven Shirt ,Big Size Up To 6XL And Tall Size Up To 4XT;25.0;Wrangler;"[""Clothing"",""Mens Clothing"",""Mens Shirts"",""Mens Casual Button Down Shirts""]"
33;10.06.2011;258427.39;0;87.02;3.981;129.0357097;8.687;ZXSXSY Plaid Knit Tank Y2k Vest for Women Sleeveless V-Neck Cropped Top Button Vintage Casual Streetwear;25.99;ZXSXSY;"[""Clothing"",""Womens Clothing"",""Womens Tops"",""Womens Tops""]"
33;06.05.2011;257031.19;0;77.92;4.193;129.0444333;8.687;"Mainstays 4 of a Kind Blackout Curtain Panels, Set of 4, Green, 28"" W x 84"" L";19.98;Mainstays;"[""Home"",""Decor"",""Curtains & Window Treatments"",""Curtains"",""Shop Curtains""]"
33;23.12.2011;256235.19;0;53.39;3.541;129.9845484;8.01;Amay Rod Pocket Curtain Panel Draperies Ivory 72 Inch Wide by 72 Inch Long-1 Panel;86.4;Amay's;"[""Home"",""Decor"",""Curtains & Window Treatments"",""Curtains"",""Shop Curtains""]"
33;03.02.2012;256091.32;0;59.53;3.543;130.3496774;7.603;Journee Collection Womens Metallic Rhinestone Slingbacks;35.99;Journee Collection;"[""Clothing"",""Shoes"",""Womens Shoes"",""Heels"",""Block Heels""]"
33;25.11.2011;255996.47;1;62.35;3.76;129.8364;8.01;Pntutb Ladies Clearance Clothes,Autumn Winter Pullover Print Round Neck Hooded Sweatshirt;7.49;PNTUTB;"[""Clothing"",""Womens Clothing"",""Womens Sweatshirts & Hoodies"",""Womens Hoodies"",""Womens Hoodies""]"
33;19.10.2012;254412.34;0;75.55;4.449;131.1499677;6.895;Jessica London Women's Plus Size Stretch Cotton Tank Maxi Dress;39.0;Jessica London;"[""Clothing"",""Womens Plus"",""Plus Size Dresses"",""Plus Size Dresses""]"
33;26.10.2012;253731.13;0;73.7;4.301;131.1930968;6.895;Astylish Women V Neck Boho Tops 2023 Fashion Dressy Floral Long Sleeve Shirts Size XL;13.99;Astylish;"[""Clothing"",""Womens Plus"",""Plus Size Tops"",""Plus Size Tops""]"
33;20.07.2012;253205.89;0;91.49;3.589;130.7012903;7.147;2-PACK Medgear Scrubs for Men and Women Scrubs Set Medical Uniform Scrubs Top and Pants;27.99;Medgear;"[""Clothing"",""Scrubs"",""Medgear Scrubs""]"
33;10.12.2010;253050.1;0;60.72;3.091;126.7934;9.265;36MACMS Mens Wrangler Adv Comfort Slim Fit;56.39;Wrangler;"[""Clothing"",""Mens Clothing"",""Mens Jeans"",""Mens Slim Fit Jeans""]"
33;23.07.2010;252734.31;0;97.04;3.112;126.1283548;9.495;Amay 800 Thread Count 100% Organic Cotton Full Size 1PC Flat Sheet (81x96 ) Lavender Striped;49.5;Amay's;"[""Home"",""Bedding"",""Bed Sheets & Pillowcases"",""Colored Sheets""]"
33;21.09.2012;252709.58;0;86.53;4.125;131.0103333;7.147;PARFAIT Women's Adriana Wire-Free Lace Bralette - Black - 36D;28.8;PARFAIT;"[""Clothing"",""Womens Clothing"",""Womens Bras, Panties & Lingerie"",""Womens Bras"",""Wireless Bras""]"
33;18.02.2011;252349.6;0;62.03;3.43;127.99525;8.951;Levi'sÆ Womenís Plus Size '94 Baggy Jeans;52.18;Levi Strauss Signature;"[""Clothing"",""Womens Plus"",""Plus Size Jeans"",""Plus Size Jeans""]"
33;15.10.2010;251732.92;0;80.49;3.08;126.3266774;9.265;"Chun Yi Non-slip Bathroom Rugs Chenille Soft Absorbent Plush Bath Mat (Blue,24""*60"")";28.99;Chun YI;"[""Home"",""Bath"",""Bathroom Rugs & Bath Mats"",""Bathroom Rugs & Bath Mats""]"
33;30.03.2012;251327.67;0;71.34;4.294;130.9670968;7.603;Ragu Chunky Garden Pasta Sauce with Tomatoes, Onions, Celery, Carrots, Zucchini, Green Bell Peppers, 24 oz;2.24;Ragu;"[""Food"",""Pantry"",""Pantry staples""]"
33;18.11.2011;251294.5;0;63.35;3.669;129.8268333;8.01;Uvplove Women's Sleeveless Chiffon Tank Top Double Layers Casual Blouse Tunic;12.69;UVPLove;"[""Clothing"",""Womens Clothing"",""Womens Workwear"",""Womens Workwear Blouses""]"
33;27.04.2012;249798.75;0;83.07;4.088;131.1266667;7.396;Inadays Mens Swim Trunks with Compression Liner Quick Dry Sports Beach Shorts for Men Swimming Board Shorts Bathing Suits with Pockets Swimwear Surfing S to XL, Black and Green;14.99;Inadays;"[""Clothing"",""Mens Clothing"",""Mens Swimwear"",""Mens Swimwear""]"
33;24.12.2010;249246.8;0;60.43;3.236;126.9835806;9.265;Roaman's Women's Plus Size Soft Knit Bermuda Short;26.64;Roaman's;"[""Clothing"",""Womens Clothing"",""Womens Activewear"",""Womens Workout Bottoms"",""Womens Athletic Shorts""]"
33;27.07.2012;249134.32;0;93.95;3.769;130.7195806;7.147;Amay 800TC Organic Cotton Twin Size Fitted Sheet ( 39X75 ) Fits Mattress Upto 10-12 inches Turquoise Stripe;50.4;Amay's;"[""Home"",""Bedding"",""Bed Sheets & Pillowcases"",""Cooling Sheets""]"
33;22.04.2011;248603.3;0;79.46;3.917;128.9553;8.687;WestinTrends Julia 10 Ft Outdoor Patio Cantilever Umbrella with Base Included, Market Hanging Offset Umbrella with 4-Pieces Fillable Base Weight, Coffee;204.99;WestinTrends;"[""Patio & Garden"",""Outdoor Shade"",""Patio Umbrella Accessories"",""Full Bases""]"
33;29.04.2011;248561.86;0;77.44;4.151;128.9998667;8.687;"SIXHOME Outdoor Mat Non Slip Doormat 17""x30"" Front Door Mat Absorbent Rubber Welcome Mat Low Profile Dirt Trapper Indoor Outdoor Doormat Thick Crosshatch Entryway Rug Outdoor Floor Mat Grey";16.99;SIXHOME;"[""Home"",""Decor"",""Rugs"",""Doormats"",""Shop All Doormats""]"
33;02.03.2012;248051.53;0;60.91;3.882;130.6457931;7.603;Free Country Men's Tech Stretch Short II - Blue L;40.0;FREE COUNTRY;"[""Clothing"",""Mens Clothing"",""Mens Shorts"",""Mens Shorts""]"
33;24.08.2012;247672.56;0;89.62;4.055;130.8381613;7.147;MINTREUS Women's Pajama Set Knit Soft Lounge Set Lightweight Sleepwear Two Piece Matching Outfits Set;23.99;MINTREUS;"[""Clothing"",""Womens Clothing"",""Womens Pajamas & Loungewear"",""Womens Pajama Sets""]"
33;18.03.2011;247234.47;0;72.72;3.892;128.5121935;8.951;The Serena - Cotton Wirefree Sports Bra;14.5;Leading Lady;"[""Clothing"",""Womens Clothing"",""Womens Bras, Panties & Lingerie"",""Womens Bras"",""Womens Sports Bras"",""Low Support""]"
33;23.03.2012;246970.97;0;60.82;4.288;130.8966452;7.603;Wrangler Men's Big and Tall Plaid Woven Shirt ,Big Size Up To 6XL And Tall Size Up To 4XT;25.0;Wrangler;"[""Clothing"",""Mens Clothing"",""Mens Shirts"",""Mens Casual Button Down Shirts""]"
33;17.09.2010;246277.18;0;89.43;3.028;126.1454667;9.495;LifeStride Womens Diverse Ballet Flats - Various Widths Available;44.99;LifeStride;"[""Clothing"",""Shoes"",""Womens Shoes"",""Flats"",""Ballet Flats""]"
33;05.11.2010;246124.61;0;74.23;3.009;126.4912903;9.265;Alimens & Gentle Men's Short Sleeve Hawaiian Aloha Shirt Summer Vacation Shirts 100% Cotton;14.99;Alimens & Gentle;"[""Clothing"",""Mens Clothing"",""Mens Shirts"",""Mens Casual Button Down Shirts""]"
33;04.03.2011;245435.8;0;59.51;3.674;128.26475;8.951;Agadir Argan Oil Daily Moisturizing Conditioner 12.4 oz;11.34;Agadir;"[""Beauty"",""Hair Care"",""Conditioner"",""All Conditioner""]"
33;20.01.2012;244899.2;0;55.99;3.66;130.2792258;7.603;PatPat Girls Dress Shoes Party Sparkle Back to School Princess Shoes Girls Fashion Bow Tie Shiny Rhinestone Pearl Fairy Shoes Gift Toddler to Little Kids;14.99;PatPat;"[""Clothing"",""Shoes"",""Kids Shoes"",""Girls Shoes"",""Girls Dress Shoes""]"
33;21.01.2011;244856.44;0;59.46;3.336;127.4404839;8.951;Amay Grommet Top Blackout Curtain Panel Grey 60 Inch Wide by 84 Inch Long-1Panel;73.6;Amay's;"[""Home"",""Decor"",""Curtains & Window Treatments"",""Curtains"",""Shop Curtains""]"
33;29.06.2012;244338.31;0;98.15;3.875;130.7562667;7.396;Uvplove Women's Fall Long Sleeve Crew Neck Loose Lightweight Knitted Pullover Sweater dark khaki-l;19.99;UVPLove;"[""Clothing"",""Womens Clothing"",""Womens Sweaters"",""Womens Sweaters""]"
33;07.01.2011;243948.82;0;46.25;3.287;127.1917742;8.951;Daystry Plus Size Tunic Tops For Women Lace V-Neck Empire Waist Women Top Babydoll Blouse White-4X;16.99;Daystry;"[""Clothing"",""Womens Plus"",""Plus Size Tops"",""Plus Size Tops""]"
33;03.06.2011;243477.03;0;82.93;3.893;129.0490323;8.687;Fantaslook Blouses for Women Pleated Short Sleeve Tunic Tops Dressy Casual Summer Shirts;14.99;Fantaslook;"[""Clothing"",""Womens Plus"",""Plus Size Tops"",""Plus Size Tops""]"
33;25.02.2011;242901.21;0;54.89;3.398;128.13;8.951;TIYOMI Plus Size 5X One Piece Swimsuit For Women Nave Blue Swimwear Ruffled Deep V Neck Suits Tummy Control Bathing Suits 5XL 26W 28W;14.99;TIYOMI;"[""Clothing"",""Young Adult"",""Young Adult Clothing"",""Young Adult Swimsuits""]"
33;28.09.2012;242813.51;0;86.42;3.966;131.043;7.147;Aiyino Women Summer Bohemian Floral Casual Wrap V Neck Ruffle Cap Sleeveless Belt A-Line Pleated Hem Swing Midi Sun Dress?Coffee;14.99;Aiyino;"[""Clothing"",""Womens Clothing"",""Womens Dresses"",""Casual Dresses""]"
33;19.08.2011;242771.37;0;95.89;3.743;129.2405806;8.442;Core Innovations Thermal Printer Paper & Sticker Bundle, (3) Adhesive & (2) Paper Rolls for Photos, Labels & Stickers, White (5 Rolls);4.98;Core Innovations;"[""Electronics"",""Computers, Laptops and Tablets"",""Printers & Supplies"",""Printers"",""Wireless Printers""]"
33;24.02.2012;242526.7;0;59.41;3.95;130.5502069;7.603;HISEA Women's Rubber Rain Boots Waterproof Insulated Garden Shoes Outdoor Hunting Working Riding Muck Neoprene Boots Mid Calf;49.99;HISEA;"[""Clothing"",""Shoes"",""Womens Shoes"",""Womens Boots"",""Womens Over the Knee Boots""]"
33;05.08.2011;242456.39;0;96.93;3.803;129.1846452;8.442;CARETOO Toddler Girl Clothes Outfits Casual Summer Plaid Shirt Shorts Headband Cotton Fabric 3pcs;14.99;CARETOO;"[""Clothing"",""Kids Clothing"",""Toddler Clothing"",""Toddler Girls (12M-5T) Clothing"",""Toddler Girls Outfit Sets""]"
33;30.07.2010;242047.03;0;92.71;3.017;126.1069032;9.495;Roaman's Women's Plus Size Invisible Stretch Two-Tone Embroidered Bootcut Jeans;62.74;Roaman's;"[""Clothing"",""Womens Plus"",""Plus Size Jeans"",""Plus Size Jeans""]"
33;26.11.2010;240044.57;1;56.87;3.162;126.6692667;9.265;Ruanyu Women Cap Sleeve Blouses T-Shirt V Neck Solid Basic Tops Ladies Casual Loose Fit Tee;18.97;Raruxxin;"[""Clothing"",""Womens Clothing"",""Womens Tops"",""Tshirts for Women"",""Tshirts for Women""]"
