Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,PRODUCT_NAME,DEPARTMENT,CATEGORY,SKU,SELLER,BRAND,PRICE_CURRENT,PRICE_RETAIL,REVIEW_COUNT,REVIEW_RATING,RunDate
7,2010-07-09,593462.34,0,58.0,2.711,189.5231276,9.017,Elizavecca Milky Piggy Carbonated Bubble Clay Mask,Skin Care,Face Masks,110942085,KosMetics,Elizavecca,12.98,15.78,0,0.0,2022-03-20 03:01:11
7,2010-07-16,557166.35,0,62.19,2.699,189.6125456,9.017,"Schizandu Organics Bentonite Indian Aztec Healing Clay, Vegan 100% Pure Detox Powder | 3 Lbs | Toxin Free",Skin Care,Face Masks,792831293,Schizandu Organics Inc,Schizandu,29.97,29.97,0,0.0,2022-03-20 03:01:11
7,2010-07-23,570231.21,0,64.64,2.691,189.774698,9.017,Global Beauty Care - 2 per-pk Collagen Spa Treatment Masks,Skin Care,Face Masks,514421623,Avenue A Stores LLC,Global Beauty Care,13.69,13.69,0,0.0,2022-03-20 03:01:11
7,2010-07-30,603547.16,0,66.07,2.69,189.9368504,9.017,Charcoal Mask Purifying Black Peel-off Mask Facial Cleansing Blackhead Remover,Skin Care,Face Masks,275157137,"Taela USA, INC",BRANDED,11.99,11.99,0,0.0,2022-03-20 03:01:11
7,2010-08-06,643854.17,0,61.7,2.69,190.0990028,9.017,FRENCH RED CLAY ORGANIC FACE MASK EXFOLIATING DETOX SKIN TREATMENT 8 OZ,Skin Care,Face Masks,387907313,H&B OILS CENTER Co.,H&B Oils Center,10.99,10.99,0,0.0,2022-03-20 03:01:11
7,2010-08-13,598185.4,0,60.13,2.723,190.2611552,9.017,Rainbow Research French Green Clay Facial Treatment Mask - 8 oz,Skin Care,Face Masks,28774144,Primary Distribution,UNFI,10.99,10.99,5,2.8,2022-03-20 03:01:11
7,2010-08-20,582353.17,0,59.59,2.732,190.2948237,9.017,"5 x Balea Milk and Honey Mask with Instant Effect - Mask with Macadamia Nut Oil, Almond Milk and Acacia Honey 10 pcs x 8 ml, Germany",Skin Care,Face Masks,546388366,LITTLE PRINCESSES TRADING LLC,Balea,12.99,12.99,0,0.0,2022-03-20 03:01:11
7,2010-08-27,554309.24,0,57.57,2.731,190.3284922,9.017,Soo'AE Hanbang Mask - Hyaluronic Acid [Pack of 5 Mask],Skin Care,Face Masks,255646870,DKCOS CORP,Soo'AE,19.99,19.99,0,0.0,2022-03-20 03:01:11
7,2010-09-03,532765.05,0,49.84,2.773,190.3621607,9.017,Freeman Magic Of Masking Multi Mask 6 Piece Set,Skin Care,Face Masks,707263027,GearNGoods,Freeman,7.98,7.98,0,0.0,2022-03-20 03:01:11
7,2010-09-10,535769.32,1,48.5,2.78,190.3958293,9.017,Origins Drink Up Intensive Overnight Mask 1.0 oz,Skin Care,Face Masks,167716877,Adina's Beauty Shop,Origins,15.85,15.85,0,0.0,2022-03-20 03:01:11
7,2010-09-17,489408.53,0,48.56,2.8,190.4688287,9.017,"Avene Antirougeurs CALM Redness-Relief Soothing Repair Mask, 1.6 Fl Oz",Skin Care,Face Masks,108818909,Payless Beauty Inc.,Avene,26.55,26.55,1,5.0,2022-03-20 03:01:11
7,2010-09-24,488008.83,0,47.55,2.793,190.5713264,9.017,Jm Solution Sos Ampoule Hyaluronic Mask (10 sheets),Skin Care,Face Masks,805936894,K-Pop Beauty,JMsolution,14.85,14.85,0,0.0,2022-03-20 03:01:11
7,2010-10-01,448998.73,0,49.99,2.759,190.6738241,9.137,"Light Therapy Mask,Led Face Photon Mask for Home Therapy,XPREEN Blue Red Light Therapy Treatment Acne Photon Facial Mask, Facial Skin Care Mask for Acne Reduction Skin Rejuvenation",Skin Care,Face Masks,622902144,mingweikeji,Xpreen,42.99,69.99,8,4.3,2022-03-20 03:01:11
7,2010-10-08,480239.88,0,44.13,2.745,190.7763218,9.137,"Secret Key Starting Treatment Essential Beauty Mask Sheet, Rose Edition, 10 Sheets, 1.05 oz (30 g) Each",Skin Care,Face Masks,878168656,Executive Accessories,Secretkey,38.53,38.53,0,0.0,2022-03-20 03:01:11
7,2010-10-15,463370.48,0,35.86,2.762,190.8623087,9.137,Glam Glow Bubblesheet Oxygenating Deep Cleanse Face Mask,Skin Care,Face Masks,283845988,Union Square Limited,GlamGlow,7.04,9.0,2,4.5,2022-03-20 03:01:11
7,2010-10-22,472450.81,0,36.84,2.762,190.9070184,9.137,Mediheal DNA Aquaring Proatine Mask - 1 Box of 10 Sheets,Skin Care,Face Masks,769241447,Galaxy Entry International,Mediheal,18.49,18.49,0,0.0,2022-03-20 03:01:11
7,2010-10-29,465493.15,0,34.78,2.748,190.951728,9.137,"FOUND PORE CARE Moor Mud Face Mask, 6 fl oz",Skin Care,Face Masks,120932932,Walmart.com,found,9.88,11.88,10,4.3,2022-03-20 03:01:11
7,2010-11-05,480512.44,0,49.44,2.729,190.9964377,9.137,RHASSOUL MOROCCAN CLAY ORGANIC FACE MASK DETOX ACNE SKIN TREATMENT 8 OZ,Skin Care,Face Masks,623692028,H&B OILS CENTER Co.,H&B Oils Center,7.69,7.69,0,0.0,2022-03-20 03:01:11
7,2010-11-12,507584.29,0,22.12,2.737,191.0411474,9.137,Oxygen Bubbles Carbonate Mud Mask Deep Clean and Clear Whitening Hydrating,Skin Care,Face Masks,786213856,Joybuy Express,MaRainbow,7.59,7.59,0,0.0,2022-03-20 03:01:11
7,2010-11-19,482528.36,0,25.56,2.758,191.0312172,9.137,"Kiss Ruby Kisses Charcoal Peel Off Mask Tube, 2.65 Oz",Skin Care,Face Masks,211558713,AmericaRx Smart Shop,Kiss Cosmetics,8.25,8.25,0,0.0,2022-03-20 03:01:11
7,2010-11-26,835189.26,1,17.95,2.742,191.0121805,9.137,"24K Gold Powder Gel Collagen Eye Masks Sheet Patch, Anti Aging,Remove Bags,Dark Circles &Puffiness,Anti Wrinkle,Moisturising,Hydrating,Uplifting Whitening,Remove... 10 Count",Skin Care,Face Masks,510014314,Executive Accessories,Vandarllin,19.73,19.73,0,0.0,2022-03-20 03:01:11
7,2010-12-03,552811.62,0,21.88,2.712,190.9931437,9.137,SUPERHOMUSE Nose Blackhead Removal Mask Pore Peeling Acne Treatment Deep Cleansing Skin Care,Skin Care,Face Masks,831298939,Joybuy,SUPERHOMUSE,12.76,12.76,0,0.0,2022-03-20 03:01:11
7,2010-12-10,599730.07,0,24.24,2.728,190.9741069,9.137,"Andalou Naturals 1000 Roses, Rosewater Beauty Mask, Sensitive, 1.7 oz (50 g)",Skin Care,Face Masks,37399053,iHerb,Andalou Naturals,13.95,13.95,33,4.8,2022-03-20 03:01:11
7,2010-12-17,716388.81,0,20.74,2.778,191.0303376,9.137,Epicuren Volcanic Clay Purifying Face Mask 2.5 fl oz,Skin Care,Face Masks,159035211,Walmart.com,Epicuren,19.1,19.1,0,0.0,2022-03-20 03:01:11
7,2010-12-24,1045124.88,0,26.04,2.781,191.1430189,9.137,Pack of 2 Assorted Skin Naturals Peel Off Mask 5 Oz Deep Clean Pore Gold + Pomegranate Paraben Free,Skin Care,Face Masks,192628712,NICHE BRANDS INTERNATIONAL,Cosmo,19.99,19.99,0,0.0,2022-03-20 03:01:11
7,2010-12-31,729572.08,1,13.76,2.829,191.2557002,9.137,"Le Mieux Bio Cell Plus Face Mask, 4 Face Masks - New in Box - FRESH",Skin Care,Face Masks,150654096,Literal Beauty,Le Mieux,49.99,49.99,0,0.0,2022-03-20 03:01:11
7,2011-01-07,661163.94,0,10.09,2.882,191.3683815,8.818,Steam Inhaler and Beauty Mask (Complete),Skin Care,Face Masks,349828786,No Insurance Medical Supplies,Veridian,34.95,34.95,0,0.0,2022-03-20 03:01:11
7,2011-01-14,547384.9,0,11.32,2.911,191.4784939,8.818,"AVEENO Positively Radiant MaxGlow Peel Off Exfoliating Face Mask with Alpha Hydroxy Acids, Moisture Rich Soy & (Pack of 3)",Skin Care,Face Masks,433446639,Pharmapacks,Aveeno,28.69,28.69,257,4.0,2022-03-20 03:01:11
7,2011-01-21,521539.46,0,25.4,2.973,191.5731924,8.818,MILK MAKEUP Cannabis Hydrating Face Mask 1oz/30g A $33 Value!,Skin Care,Face Masks,270327602,Water Makeup Inc.,Milk Makeup,24.5,24.5,0,0.0,2022-03-20 03:01:11
7,2011-01-28,513372.17,0,10.11,3.008,191.667891,8.818,"M-61 PowerGlow Peel, Size 60 Treatments",Skin Care,Face Masks,719612264,Kool and Hammer Trading LLC,,171.49,171.49,0,0.0,2022-03-20 03:01:11
7,2011-02-04,558027.77,0,-2.06,3.011,191.7625895,8.818,"Dermalogica Cooling Contour Masque, 3 x 25g (Powder) and 3 x 100 g (Gel)",Skin Care,Face Masks,714435014,Ibeautyplace,Dermalogica,37.95,37.95,0,0.0,2022-03-20 03:01:11
7,2011-02-11,559903.13,1,10.24,3.037,191.8572881,8.818,"Blithe Patting Splash Beauty Mask, Soothing & Healing Green Tea, 5.07 fl oz (150 ml)",Skin Care,Face Masks,204653931,iHerb,Blithe,36.36,36.36,0,0.0,2022-03-20 03:01:11
7,2011-02-18,572387.47,0,17.3,3.051,191.9178331,8.818,Capture Totale Dreamskin 1-Minute Mask,Skin Care,Face Masks,282449002,Elegant Beauty,Dior,48.0,48.0,0,0.0,2022-03-20 03:01:11
7,2011-02-25,546690.84,0,17.46,3.101,191.9647167,8.818,GlamGlow Thirstymud Hydrating Treatment for Unisex - 3.5 oz,Skin Care,Face Masks,591586759,Health + Beauty to YOU,GlamGlow,60.63,60.63,0,0.0,2022-03-20 03:01:11
7,2011-03-04,551378.39,0,21.84,3.232,192.0116004,8.818,"Dermalogica Colloidal Face Mask Base, 6 Fluid Ounce",Skin Care,Face Masks,728784367,Literal Beauty,Dermalogica,79.9,79.9,0,0.0,2022-03-20 03:01:11
7,2011-03-11,558963.83,0,20.7,3.372,192.058484,8.818,Miss Spa Hydrogel Spot Treatment Facial Sheet Mask Set,Skin Care,Face Masks,159429862,Fast Eddies Specialties,Miss Spa,11.7,11.7,0,0.0,2022-03-20 03:01:11
7,2011-03-18,635014.69,0,27.69,3.406,192.1237981,8.818,Clarins Super Restorative Instant Lift Serum Mask 1 Piece 1oz 30ml,Skin Care,Face Masks,676305811,CHIC COSMETIQUE LLC,Clarins,11.99,25.0,0,0.0,2022-03-20 03:01:11
7,2011-03-25,559061.58,0,25.69,3.414,192.1964844,8.818,"Freeman Feeling Beautiful Rejuvenating Clay Mask, Cucumber + Pink Salt 6 oz (Pack of 4)",Skin Care,Face Masks,577494917,Pharmapacks,Freeman,18.83,18.83,0,0.0,2022-03-20 03:01:11
7,2011-04-01,513409.67,0,24.83,3.461,192.2691707,8.595,Aveda Outer Peace Cooling Masque 4.2 oz,Skin Care,Face Masks,866347200,Beautylizeme,Aveda,37.0,37.0,0,0.0,2022-03-20 03:01:11
7,2011-04-08,500552.16,0,30.64,3.532,192.3418571,8.595,Shea Moisture African Black Soap Clarifying Mud Mask with Tamarind Extract & Tea Tree Oil 0.5 oz (Pack of 2),Skin Care,Face Masks,969739783,Pharmapacks,SheaMoisture,7.38,7.38,0,0.0,2022-03-20 03:01:11
7,2011-04-15,423380.14,0,27.79,3.611,192.4225954,8.595,"The Elixir Beauty MJ Care Korean Cosmetic Mask Pack Sheet - Premium Bird's Nest Essence Mask (23g, 10 Pcs)",Skin Care,Face Masks,371445870,The Elixir USA,The Elixir USA,12.9,12.9,0,0.0,2022-03-20 03:01:11
7,2011-04-22,466594.89,0,31.84,3.636,192.5234638,8.595,Carbonated Bubble Clay Mask Moist Deep Pore Cleansing Bubbles Mud Mask,Skin Care,Face Masks,152832857,Joybuy,Mancro,11.59,11.59,0,0.0,2022-03-20 03:01:11
7,2011-04-29,410429.73,0,26.79,3.663,192.6243322,8.595,Biore Blue Agave Baking Soda Instant Warming Clay Mask 4ct,Skin Care,Face Masks,331340871,ARDIBONA LLC,BiorГ©,16.98,16.98,0,0.0,2022-03-20 03:01:11
7,2011-05-06,407012.47,0,26.54,3.735,192.7252006,8.595,"Fresh Vitamin Nectar Vibrancy-Boosting Face Mask for Women, 0.5 oz",Skin Care,Face Masks,274981741,Perfumearth,Fresh,10.99,10.99,0,0.0,2022-03-20 03:01:11
7,2011-05-13,414094.05,0,36.61,3.767,192.826069,8.595,Life/Party Clay Mask Base 12oz Charcoal Cleaning,Skin Care,Face Masks,296766523,Stuff4Crafts,Life of the Party,9.25,9.25,1,1.0,2022-03-20 03:01:11
7,2011-05-20,424670.98,0,36.16,3.828,192.831317,8.595,Kaolin Clay 1 Pound,Skin Care,Face Masks,752396410,"Maati, Inc.",Halaleveryday,13.99,13.99,0,0.0,2022-03-20 03:01:11
7,2011-05-27,457216.87,0,37.51,3.795,192.8365651,8.595,Dearderm Mask Combination Pack B (12pcs),Skin Care,Face Masks,987505828,The Skin Shop,Dearderm,14.0,14.0,0,0.0,2022-03-20 03:01:11
7,2011-06-03,542295.37,0,45.77,3.763,192.8418131,8.595,Elizabeth Arden Hydrating Mask 3.7 Oz,Skin Care,Face Masks,816259043,Great Lakes Supply LLC,Elizabeth Arden,27.69,27.69,0,0.0,2022-03-20 03:01:11
7,2011-06-10,621099.95,0,53.3,3.735,192.8470612,8.595,"Eve Hansen Hydrating Antioxidant Face Mask Sheet X5 | Cruelty-Free Facial Masks with Hyaluronic Acid, Red Wine Extract for Wrinkles, Dark Spots, Pore Minimizer for Women and Men",Skin Care,Face Masks,352887806,Eve Hansen,Eve Hansen,20.98,20.98,0,0.0,2022-03-20 03:01:11
7,2011-06-17,610991.35,0,48.79,3.697,192.9034759,8.595,"SNP Bird's Nest Aqua Ampoule Beauty Mask, 10 Sheets, 0.84 fl oz (25 ml) Each",Skin Care,Face Masks,264874000,K-Pop Beauty,SNP,19.98,90.0,3,3.7,2022-03-20 03:01:11
7,2011-06-24,640043.97,0,46.85,3.661,192.9982655,8.595,Concentrated Ginseng Renewing Creamy Mask by Sulwhasoo for Unisex - 5 Pc Mask,Skin Care,Face Masks,441071219,Le Ravishe Beauty Mart,Sulwhasoo,179.2,220.0,0,0.0,2022-03-20 03:01:11
7,2011-07-01,704344.21,0,58.54,3.597,193.0930552,8.622,Liora Skin Organic Dead Sea Mud Facial Mask - 6.7oz,Skin Care,Face Masks,403673573,The Midwest Sea Salt Company,Liora Skin,14.99,14.99,0,0.0,2022-03-20 03:01:11
7,2011-07-08,761793.94,0,59.08,3.54,193.1878448,8.622,"Freeman Deep Clearing Facial Clay Mask + Cleanser, Manuka Honey + Tea Tree Oil 6 oz (Pack of 4)",Skin Care,Face Masks,480075546,Pharmapacks,Freeman,18.97,18.97,0,0.0,2022-03-20 03:01:11
7,2011-07-15,642748.21,0,54.37,3.532,193.3125484,8.622,Bioderma by Bioderma,Skin Care,Face Masks,192647145,SAI HOLDINGS WW INC,BIODERMA,12.99,32.99,0,0.0,2022-03-20 03:01:11
7,2011-07-22,688043.96,0,56.22,3.545,193.5120367,8.622,"Blackhead Remover Mask By Oalen USA an FDA Registered Manufacturer The Safest, Fastest, Way to Remove Blackheads, Clean Pores, Absorb Excess Oil, Blackheads Lift Right Out",Skin Care,Face Masks,319655806,Cedar Hill Industries LLC,OALEN,7.99,7.99,0,0.0,2022-03-20 03:01:11
7,2011-07-29,653382.62,0,56.66,3.547,193.711525,8.622,"Viva Doria Indian Healing Clay Pure Bentonite Clay, 1.25 lb",Skin Care,Face Masks,818303913,"Viva Doria, Inc.",Viva Doria,14.99,14.99,2,5.0,2022-03-20 03:01:11
7,2011-08-05,695392.84,0,55.91,3.554,193.9110133,8.622,Celavi Essence Facial Mask Paper Sheet Korea Skin Care Moisturizing 12 Pack (Pomegranate),Skin Care,Face Masks,940981285,"No.1 Beauty & Cosmetic, Inc.",Celavi Beauty & Cosmetics,12.99,12.99,0,0.0,2022-03-20 03:01:11
7,2011-08-12,670670.46,0,54.56,3.542,194.1105017,8.622,"5 Pack Neutrogena Hydro Boost and Hydrating Hydrogel Mask, 1 Ounce each",Skin Care,Face Masks,617106573,Mr. Medical,Neutrogena,13.64,13.64,0,0.0,2022-03-20 03:01:11
7,2011-08-19,645156.21,0,56.06,3.499,194.2500634,8.622,Pack of 2 Skin Naturals Peel Off Mask Refreshing & Soothing - Aloe Vera 5 oz and Gold 3.4 oz,Skin Care,Face Masks,774788583,NICHE BRANDS INTERNATIONAL,Cosmo,19.99,19.99,0,0.0,2022-03-20 03:01:11
7,2011-08-26,629994.47,0,57.6,3.485,194.3796374,8.622,Peter Thomas Roth Hungarian Thermal Water Mineral Rich Atomic Heat Mask 5.1 oz,Skin Care,Face Masks,627668099,Walmart.com,Peter Thomas Roth,30.56,68.0,3,3.7,2022-03-20 03:01:11
7,2011-09-02,592355.24,0,53.4,3.511,194.5092113,8.622,Grace & Stella Anti-Wrinkle + Energizing Face Masks (6 Masks),Skin Care,Face Masks,294459811,Grace & Stella Co.,Grace & Stella,14.0,14.0,0,0.0,2022-03-20 03:01:11
7,2011-09-09,613135.23,1,45.61,3.566,194.6387853,8.622,Shiseido Senka Perfect Silky Face Mask 28 Sheets,Skin Care,Face Masks,949355975,Galaxy Entry International,SenKa,17.99,17.99,0,0.0,2022-03-20 03:01:11
7,2011-09-16,558981.45,0,43.67,3.596,194.7419707,8.622,Soo'AE Me-Time Self-Heating Eye Mask - Lavender Scent [5 Pack],Skin Care,Face Masks,665705545,mydesigneropticllc,Soo'AE,15.0,15.0,0,0.0,2022-03-20 03:01:11
7,2011-09-23,536144.81,0,43.67,3.581,194.8099713,8.622,FRENCH GREEN CLAY ORGANIC FACE MASK EXFOLIATING DETOX SKIN TREATMENT 16 OZ,Skin Care,Face Masks,573177104,H&B OILS CENTER Co.,,20.49,20.49,0,0.0,2022-03-20 03:01:11
7,2011-09-30,488880.26,0,47.34,3.538,194.8779718,8.622,Celavi Essence Facial Mask Paper Sheet Korea Skin Care Moisturizing 24 Pack (Avocado),Skin Care,Face Masks,482970266,"No.1 Beauty & Cosmetic, Inc.",Celavi Beauty & Cosmetics,19.99,19.99,0,0.0,2022-03-20 03:01:11
7,2011-10-07,525866.36,0,40.65,3.498,194.9459724,8.513,"Aztec Secret Indian Healing Clay Deep Pore Cleansing, 1 Pound",Skin Care,Face Masks,29304559,BINO,Aztec Secret Indian Healing Clay,9.0,9.0,266,4.6,2022-03-20 03:01:11
7,2011-10-14,501959.19,0,32.65,3.491,195.0261012,8.513,MEDIHEAL Collagen Essential Lifting Firming Mask 10 pack,Skin Care,Face Masks,694829196,BeautyPOP,Mediheal,19.9,19.9,3,5.0,2022-03-20 03:01:11
7,2011-10-21,558691.43,0,37.49,3.548,195.1789994,8.513,"Freeman Feeling Beautiful Facial Polishing Mask, Charcoal & Black Sugar 6 oz",Skin Care,Face Masks,160976834,Pharmapacks,Freeman,6.29,6.29,13,4.5,2022-03-20 03:01:11
7,2011-10-28,527339.52,0,28.82,3.55,195.3318977,8.513,Advanced Clinicals Turmeric Oil For Face. Antioxidant Formula for Redness and Facial Blemishes. Set of Two 1.8 fl oz.,Skin Care,Face Masks,210888705,Pure Valley,ADVANCED CLINICALS,28.79,28.79,20,4.9,2022-03-20 03:01:11
7,2011-11-04,564536.01,0,23.41,3.527,195.4847959,8.513,"L'Oreal Paris Pure-Clay Mask Clarify & Smooth, 1.7 oz.",Skin Care,Face Masks,151675121,A1 Great Deal's,L'Oreal Paris,5.75,5.75,2070,4.6,2022-03-20 03:01:11
7,2011-11-11,556015.59,0,19.53,3.505,195.6376941,8.513,Advanced Clinicals Turmeric Oil For Face. Antioxidant Formula for Redness and Facial Blemishes. Set of Two 1.8 fl oz.,Skin Care,Face Masks,210888705,Pure Valley,ADVANCED CLINICALS,28.79,28.79,20,4.9,2022-03-20 03:01:11
7,2011-11-18,539826.56,0,29.53,3.479,195.7184713,8.513,"COSRX Acne Pimple Master Patch, 24 count, 4 sheets",Skin Care,Face Masks,539680161,BeautyPOP,Cosrx,16.1,16.1,101,4.1,2022-03-20 03:01:11
7,2011-11-25,949075.87,1,27.6,3.424,195.7704,8.513,Advanced Clinicals Biotin Anti Breakage Hair Mask. Conditioner Mask for Weak and Color Treated Hair. Set of Two 12 fl oz.,Skin Care,Face Masks,164441488,Pure Valley,ADVANCED CLINICALS,22.99,22.99,18,4.6,2022-03-20 03:01:11
7,2011-12-02,591907.88,0,20.38,3.378,195.8223287,8.513,Advanced Clinicals Biotin Anti Breakage Hair Mask. Conditioner Mask for Weak and Color Treated Hair. 12 fl oz.,Skin Care,Face Masks,164441488,Pure Valley,ADVANCED CLINICALS,13.99,13.99,18,4.6,2022-03-20 03:01:11
7,2011-12-09,653845.45,0,11.17,3.331,195.8742575,8.513,"Freeman Beauty Hydrating Gel Cream Mask, Glacier Water + Pink Peony 6 oz",Skin Care,Face Masks,561854845,Pharmapacks,Freeman,12.25,12.25,630,4.5,2022-03-20 03:01:11
7,2011-12-16,720242.19,0,15.2,3.266,195.9841685,8.513,"Freeman Beauty Hydrating Gel Cream Mask, Glacier Water + Pink Peony 6 oz",Skin Care,Face Masks,561854845,Pharmapacks,Freeman,22.94,22.94,630,4.5,2022-03-20 03:01:11
7,2011-12-23,1059715.27,0,12.19,3.173,196.1713893,8.513,Advanced Clinicals Biotin Anti Breakage Hair Mask. Conditioner Mask for Weak and Color Treated Hair. 12 fl oz.,Skin Care,Face Masks,164441488,Pure Valley,ADVANCED CLINICALS,13.99,13.99,18,4.6,2022-03-20 03:01:11
7,2011-12-30,815915.52,1,15.56,3.119,196.3586101,8.513,Freeman Facial Cactus + Cloudberry Water Gel Mask 6 oz,Skin Care,Face Masks,771061958,Pharmapacks,Freeman,13.1,13.1,225,4.5,2022-03-20 03:01:11
7,2012-01-06,713117.66,0,18.67,3.095,196.5458309,8.256,Freeman Facial Cactus + Cloudberry Water Gel Mask 6 oz,Skin Care,Face Masks,771061958,Pharmapacks,Freeman,24.42,24.42,225,4.5,2022-03-20 03:01:11
7,2012-01-13,593875.46,0,7.46,3.077,196.7330517,8.256,Freeman Facial Watermelon + Aloe Cooling Gel Mask 6 oz,Skin Care,Face Masks,516754147,Pharmapacks,Freeman,16.45,16.45,87,4.4,2022-03-20 03:01:11
7,2012-01-20,578002.85,0,27.41,3.055,196.7796652,8.256,"The Elixir Beauty Cosmetic Collagen Essence Face Mask Sheet, 20 Combo Pack",Skin Care,Face Masks,676584140,The Elixir USA,The Elixir USA,19.9,19.9,29,4.8,2022-03-20 03:01:11
7,2012-01-27,541037.98,0,26.9,3.038,196.8262786,8.256,"The Elixir Beauty Assorted Combo Pack Collagen Essence Full Face Facial Mask Sheet All Skin Type and Concern, Korean K Beauty Mask Sheet (50 Sheets)",Skin Care,Face Masks,676584140,The Elixir USA,The Elixir USA,32.5,32.5,29,4.8,2022-03-20 03:01:11
7,2012-02-03,580453.32,0,22.2,3.031,196.8728921,8.256,Collagen Under Eye Patches - Under Eye Gel Pads Eye Mask Treatment For Moisturizing & Reducing Dark Circles Puffiness Wrinkles Fine Lines for Women and Men,Skin Care,Face Masks,816098004,EVER BESTSALES LLC,Fysho,10.99,10.99,0,0.0,2022-03-20 03:01:11
7,2012-02-10,563460.77,1,18.79,3.103,196.9195056,8.256,"Pack of 10, The Elixir MJ Care On Korea Essence Full Face Facial Mask Sheet - Hyaluronic Acid, Korean Beauty Cosmetic",Skin Care,Face Masks,407555506,The Elixir USA,The Elixir USA,11.9,11.9,0,0.0,2022-03-20 03:01:11
7,2012-02-17,620908.18,0,27.03,3.113,196.9432711,8.256,"Champro Pro-Elite Grill Youth Facemask, Black",Skin Care,Face Masks,966967531,Walmart.com,Champro Sports,49.13,49.13,0,0.0,2022-03-20 03:01:11
7,2012-02-24,603041.14,0,24.41,3.129,196.9499007,8.256,"Champro Pro-Elite Grill Youth Facemask, Gold",Skin Care,Face Masks,966967531,Walmart.com,Champro Sports,45.29,45.29,0,0.0,2022-03-20 03:01:11
7,2012-03-02,551058.13,0,21.64,3.191,196.9565303,8.256,"Champro Pro-Elite Grill Youth Facemask, Navy",Skin Care,Face Masks,966967531,Walmart.com,Champro Sports,45.29,45.29,0,0.0,2022-03-20 03:01:11
7,2012-03-09,579166.5,0,30.1,3.286,196.9631599,8.256,"Champro Pro-Elite Grill Youth Facemask, Purple",Skin Care,Face Masks,966967531,Walmart.com,Champro Sports,45.29,45.29,0,0.0,2022-03-20 03:01:11
7,2012-03-16,669205.73,0,37.29,3.486,197.0457208,8.256,"Champro Pro-Elite Grill Youth Facemask, Silver",Skin Care,Face Masks,966967531,Walmart.com,Champro Sports,43.14,79.99,0,0.0,2022-03-20 03:01:11
7,2012-03-23,615997.29,0,35.06,3.664,197.2295234,8.256,Dr. Jart+ Dermask Micro Jet Clearing Mask 5 PCS,Skin Care,Face Masks,681386080,The Glowest,Dr. Jart+,15.99,15.99,2,4.0,2022-03-20 03:01:11
7,2012-03-30,583322.2,0,44.99,3.75,197.4133259,8.256,Porecting Solution Sheet Mask by Dr. Jart+ for Unisex - 5 Pc Mask,Skin Care,Face Masks,681386080,The Glowest,Dr. Jart+,13.5,13.5,2,4.0,2022-03-20 03:01:11
7,2012-04-06,621425.98,0,44.29,3.854,197.5971285,8.09,Wrinkless Solution Gel Mask by Dr. Jart+ for Unisex - 5 Pc Mask,Skin Care,Face Masks,681386080,The Glowest,Dr. Jart+,13.99,13.99,2,4.0,2022-03-20 03:01:11
7,2012-04-13,517420.23,0,41.43,3.901,197.780931,8.09,Aztec Secret Indian Healing Clay - 32 oz,Skin Care,Face Masks,29304559,BINO,Aztec Secret Indian Healing Clay,20.16,20.16,266,4.6,2022-03-20 03:01:11
7,2012-04-20,457340.06,0,39.3,3.936,197.7227385,8.09,"Cetaphil PRO Dermacontrol Purifying Clay Mask with Bentonite Clay for Oily, Sensitive Skin, 3 oz. Jar",Skin Care,Face Masks,989362349,Walmart.com,Cetaphil,11.27,13.97,134,4.7,2022-03-20 03:01:11
7,2012-04-27,467827.75,0,51.49,3.927,197.664546,8.09,"Freeman Feeling Beautiful Facial Polishing Mask, Charcoal & Black Sugar 6 oz - (Pack of 6)",Skin Care,Face Masks,160976834,Pharmapacks,Freeman,20.44,20.44,13,4.5,2022-03-20 03:01:11
7,2012-05-04,465198.89,0,45.38,3.903,197.6063534,8.09,Advanced Clinicals Biotin Anti Breakage Hair Mask. Conditioner Mask for Weak and Color Treated Hair. 12 fl oz.,Skin Care,Face Masks,164441488,Pure Valley,ADVANCED CLINICALS,13.99,13.99,18,4.6,2022-03-20 03:01:11
7,2012-05-11,460397.41,0,48.54,3.87,197.5481609,8.09,L'Oreal Paris Pure Clay Mask Clear & Comfort,Skin Care,Face Masks,151675121,A1 Great Deal's,L'Oreal Paris,9.69,9.69,2070,4.6,2022-03-20 03:01:11
7,2012-05-18,468428.3,0,49.41,3.837,197.5553137,8.09,"COSRX Acne Pimple Master Patch, 24 Ct",Skin Care,Face Masks,539680161,BeautyPOP,Cosrx,8.5,8.5,101,4.1,2022-03-20 03:01:11
7,2012-05-25,532739.77,0,50.6,3.804,197.5886046,8.09,"COSRX Acne Pimple Master Patch, 24 count, 10 sheets",Skin Care,Face Masks,539680161,BeautyPOP,Cosrx,29.9,29.9,101,4.1,2022-03-20 03:01:11
7,2012-06-01,598495.02,0,55.06,3.764,197.6218954,8.09,Advanced Clinicals Turmeric Oil For Face. Antioxidant Formula for Redness and Facial Blemishes. 1.8 fl oz.,Skin Care,Face Masks,210888705,Pure Valley,ADVANCED CLINICALS,14.99,14.99,20,4.9,2022-03-20 03:01:11
